tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
@cherylbloss0m it will never change bc kangs is forever &lt;3,False,en,2,0,2021-02-23 23:07:01,1364351084320460803,"['never', 'change', 'bc', 'kangs', 'forever', 'lt', '3']",never change bc kangs forever lt 3
RT @KangsAnti: Next week is March and I still hate kangs omg so true,False,en,0,1,2021-02-23 22:54:42,1364347985866465290,"['next', 'week', 'march', 'still', 'hate', 'kangs', 'omg', 'true']",next week march still hate kangs omg true
@QuarantinedCoof ok now he's veering more into the crazy kangs material,False,en,1,0,2021-02-23 22:44:31,1364345420592254977,"['ok', 'veering', 'crazy', 'kangs', 'material']",ok veering crazy kangs material
@QuarantinedCoof Is this the black highlighted in your “We Wuz Kangs” masterpiece?,False,en,1,0,2021-02-23 22:39:20,1364344118995021825,"['black', 'highlighted', 'wuz', 'kangs', 'masterpiece']",black highlighted wuz kangs masterpiece
@QuarantinedCoof We waz kangs and shit lol,False,en,2,0,2021-02-23 22:21:20,1364339588681113604,"['waz', 'kangs', 'shit', 'lol']",waz kangs shit lol
@ZeroSuitCamus i literally finished an entire mortal kombat game spamming liu kangs flamethrow attack cause it was the only one i could do,False,en,3,0,2021-02-23 22:06:28,1364335846405648384,"['literally', 'finished', 'entire', 'mortal', 'kombat', 'game', 'spamming', 'liu', 'kangs', 'flamethrow', 'attack', 'cause', 'one', 'could']",literally finished entire mortal kombat game spamming liu kangs flamethrow attack cause one could
@oneofigotsvn just googled it :( I thought for sure itd be kangaroos tho. maybe I should be in charge of mr kangs marketing team. atleast let him drop tracks a different week.......... https://t.co/LmJqLK9pKN,False,en,2,0,2021-02-23 21:43:27,1364330052725444609,"['googled', 'thought', 'sure', 'itd', 'kangaroos', 'tho', 'maybe', 'charge', 'mr', 'kangs', 'marketing', 'team', 'atleast', 'let', 'drop', 'tracks', 'different', 'week']",googled thought sure itd kangaroos tho maybe charge mr kangs marketing team atleast let drop tracks different week
RT @aggrolith: @QuarantinedCoof Should do a we waz kangs how it started how its going video,False,en,0,1,2021-02-23 21:00:18,1364319195845054474,"['waz', 'kangs', 'started', 'going', 'video']",waz kangs started going video
"kangs antis: boo nobody ships kangs, ewew 

my kangs logoless videos on youtube all have over 1k views, one even has 3k already so pls stfu ❤️",False,en,0,0,2021-02-23 20:26:06,1364310586457264138,"['kangs', 'antis', 'boo', 'nobody', 'ships', 'kangs', 'ewew', 'kangs', 'logoless', 'videos', 'youtube', '1k', 'views', 'one', 'even', '3k', 'already', 'pls', 'stfu']",kangs antis boo nobody ships kangs ewew kangs logoless videos youtube 1k views one even 3k already pls stfu
@QuarantinedCoof Should do a we waz kangs how it started how its going video,False,en,1,1,2021-02-23 20:18:05,1364308572373450752,"['waz', 'kangs', 'started', 'going', 'video']",waz kangs started going video
