tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets
@srsoto26 how do you feel  about  us not seeing beronica hang out or even talk 1 on 1 yet ?  and do u think jarchie having this some what of bro moments is just to make the big blow up even worse ?,False,en,0,0,2021-02-25 03:17:11,1364776428634599426,"['feel', 'us', 'seeing', 'beronica', 'hang', 'even', 'talk', '1', '1', 'yet', 'u', 'think', 'jarchie', 'bro', 'moments', 'make', 'big', 'blow', 'even', 'worse']",feel us seeing beronica hang even talk 1 1 yet u think jarchie bro moments make big blow even worse
I wanted Jarchie roommates so bad if the fire ruins it.... 😭 #Riverdale https://t.co/1cESTD552h,True,en,171,4,2021-02-25 03:11:21,1364774958686220288,"['wanted', 'jarchie', 'roommates', 'bad', 'fire', 'ruins', 'riverdale']",wanted jarchie roommates bad fire ruins riverdale
#Jarchie friendship YES https://t.co/BNn1xQqJko,True,en,9,2,2021-02-25 03:02:04,1364772622203031552,"['jarchie', 'friendship', 'yes']",jarchie friendship yes
@riverindale jarchie supremacy,False,en,3,0,2021-02-25 02:51:47,1364770037945364483,"['jarchie', 'supremacy']",jarchie supremacy
@barchiejarchie @nymonologue here’s how jarchie can still win,False,en,2,0,2021-02-25 02:51:20,1364769924112089090,"['jarchie', 'still', 'win']",jarchie still win
When jughead and archie die in the fire and jarchie gets afterlife endgame then what,False,en,50,3,2021-02-25 02:50:47,1364769782994784258,"['jughead', 'archie', 'die', 'fire', 'jarchie', 'gets', 'afterlife', 'endgame']",jughead archie die fire jarchie gets afterlife endgame
@RiverdaleWriter you guys better fix my jarchie boys 🥺❤,False,en,5,0,2021-02-25 02:47:51,1364769045107650560,"['guys', 'better', 'fix', 'jarchie', 'boys']",guys better fix jarchie boys
RT @ismsandsundry: im so used to erin screaming abt jarchie longcon i was genuinely shocked to see bughead has the vAST majority of fics on…,False,en,0,1,2021-02-25 02:27:09,1364763838692921345,"['im', 'used', 'erin', 'screaming', 'abt', 'jarchie', 'longcon', 'genuinely', 'shocked', 'see', 'bughead', 'vast', 'majority', 'fics']",im used erin screaming abt jarchie longcon genuinely shocked see bughead vast majority fics
im so used to erin screaming abt jarchie longcon i was genuinely shocked to see bughead has the vAST majority of fics on ao3,False,en,7,1,2021-02-25 02:26:07,1364763577639448577,"['im', 'used', 'erin', 'screaming', 'abt', 'jarchie', 'longcon', 'genuinely', 'shocked', 'see', 'bughead', 'vast', 'majority', 'fics', 'ao3']",im used erin screaming abt jarchie longcon genuinely shocked see bughead vast majority fics ao3
i just want people to be nice to cheryl and for jarchie to have more hanging out and being pals scenes????,False,en,0,0,2021-02-25 02:23:03,1364762805212237830,"['want', 'people', 'nice', 'cheryl', 'jarchie', 'hanging', 'pals', 'scenes']",want people nice cheryl jarchie hanging pals scenes
jarchie roommates lasted a total of 1 episode this is so sad,False,en,56,3,2021-02-25 02:21:02,1364762298729062406,"['jarchie', 'roommates', 'lasted', 'total', '1', 'episode', 'sad']",jarchie roommates lasted total 1 episode sad
@modrrngrrl NOO AND MIA I HAVE MIA TOO.  CARING ABOUT JARCHIE DOES NOT COUNT AS BEINF TOO SERIOUS BTW,False,en,2,0,2021-02-25 02:18:50,1364761745621803011,"['noo', 'mia', 'mia', 'caring', 'jarchie', 'count', 'beinf', 'serious', 'btw']",noo mia mia caring jarchie count beinf serious btw
@NICKR0B sorry i am not funny and care deeply about jarchie :(((,False,en,2,0,2021-02-25 02:16:49,1364761234566832128,"['sorry', 'funny', 'care', 'deeply', 'jarchie']",sorry funny care deeply jarchie
RT @nymonologue: that was in juvie while archie was on his own so that means jarchie have discussed archie’s time in juvie god this is so i…,False,en,0,1,2021-02-25 02:09:52,1364759487509323776,"['juvie', 'archie', 'means', 'jarchie', 'discussed', 'archie', 'time', 'juvie', 'god']",juvie archie means jarchie discussed archie time juvie god
jarchie dies next ep i guess damn :/ #cwisoverparty,False,en,5,0,2021-02-25 02:02:56,1364757741496127494,"['jarchie', 'dies', 'next', 'ep', 'guess', 'damn', 'cwisoverparty']",jarchie dies next ep guess damn cwisoverparty
just finished that episode of riverdale and all i have to say is jarchie endgame,False,en,3,0,2021-02-25 02:02:32,1364757641424220161,"['finished', 'episode', 'riverdale', 'say', 'jarchie', 'endgame']",finished episode riverdale say jarchie endgame
jarchie death trope❤️,False,en,0,0,2021-02-25 02:01:05,1364757279241822209,"['jarchie', 'death', 'trope']",jarchie death trope
JARCHIE KISS OF FIRE ENDGAME?,False,en,2,0,2021-02-25 02:01:02,1364757266029633540,"['jarchie', 'kiss', 'fire', 'endgame']",jarchie kiss fire endgame
Thats probably Squeaki but ayyyy Jarchie in their PJs like old gays. I'll take it.,False,en,0,0,2021-02-25 02:00:59,1364757253904093184,"['thats', 'probably', 'squeaki', 'ayyyy', 'jarchie', 'pjs', 'like', 'old', 'gays', 'take']",thats probably squeaki ayyyy jarchie pjs like old gays take
JARCHIE AFTER LIFE ENDGAME HERE WE COME,False,en,3,0,2021-02-25 02:00:35,1364757153387528192,"['jarchie', 'life', 'endgame', 'come']",jarchie life endgame come
jarchie gonna die together so true,False,en,2,0,2021-02-25 02:00:18,1364757081060950016,"['jarchie', 'gonna', 'die', 'together', 'true']",jarchie gonna die together true
